"","X.1","X","ccode","new_tc","new_tc_dummy","num_tc","tc_tally","cluster_1","cluster_size1","cluster_length1","cluster_2","cluster_size2","cluster_length2","cluster_3","cluster_size3","cluster_length3","cluster_4","cluster_size4","cluster_length4","cluster_5","cluster_size5","cluster_length5","unique_id","year","area","area_1000","area_1000_log","country_age","democ","durable","elec_dem_vdem","elf","event_num","exist_tc","fighting_wtc","first_tc","first_tc_alt","force_lin_decay","force_t10","force_t20","forceful","lib_dem_vdem","lmtnest","polity2","iso_a2","region","region2","un_region","state_name","tc_persists_alt","birth_type","hs_capacity","hs_capacity_sd","lag_fragility","fragility","cowintraongoing","cowintraonset","cow_inter","cold_war","post_cold_war","v2terr","pitf_sf","pitf_effect","pitf_legit","v2svstterr","v2svstterr_codelow","v2svstterr_codehigh","v2svstterr_sd","v2svstterr_mean","fail","alt_stop","alt_start"
"62",62,62,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1991,1991,51403,51.40299988,3.939696534,152,10,72,0.895,0.238000005,2,0,0,NA,1,0,0,0,0,0.844,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.619700015,0.350975811,-0.549700022,-0.619700015,0,0,0,0,1,2.039300919,NA,NA,NA,97.857,96.387,99.327,1.47,98,0,32,31
"63",63,63,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1992,1992,51403,51.40299988,3.939696534,153,10,73,0.895,0.238000005,2,0,0,NA,1,0,0,0,0,0.844,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.690599978,0.339204103,-0.619700015,-0.690599978,0,0,0,0,1,2.039300919,NA,NA,NA,97.857,96.387,99.327,1.47,98,0,33,32
"64",64,64,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1993,1993,51403,51.40299988,3.939696534,154,10,74,0.895,0.238000005,2,0,0,NA,1,0,0,0,0,0.842,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.709599972,0.339438885,-0.690599978,-0.709599972,0,0,0,0,1,2.039300919,NA,NA,NA,97.857,96.387,99.327,1.47,98,0,34,33
"65",65,65,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1994,1994,51403,51.40299988,3.939696534,155,10,75,0.89,0.238000005,2,0,0,NA,1,0,0,0,0,0.841,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.617699981,0.341223598,-0.709599972,-0.617699981,0,0,0,0,1,2.039300919,NA,NA,NA,97.857,96.387,99.327,1.47,98,0,35,34
"66",66,66,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1995,1995,51403,51.40299988,3.939696534,156,10,76,0.889,0.238000005,2,0,0,NA,1,0,0,0,0,0.841,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.619899988,0.343922406,-0.617699981,-0.619899988,0,0,0,0,1,2.039300919,3,1,2,97.857,96.387,99.327,1.47,98,0,36,35
"67",67,67,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1996,1996,51403,51.40299988,3.939696534,157,10,77,0.898,0.238000005,2,0,0,NA,1,0,0,0,0,0.851,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.69599998,0.345824599,-0.619899988,-0.69599998,0,0,0,0,1,2.039300919,3,1,2,97.857,96.387,99.327,1.47,98,0,37,36
"68",68,68,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1997,1997,51403,51.40299988,3.939696534,158,10,78,0.898,0.238000005,2,0,0,NA,1,0,0,0,0,0.84,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.711499989,0.341550708,-0.69599998,-0.711499989,0,0,0,0,1,2.039300919,1,1,0,97.857,96.387,99.327,1.47,98,0,38,37
"69",69,69,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1998,1998,51403,51.40299988,3.939696534,159,10,79,0.895,0.238000005,2,0,0,NA,1,0,0,0,0,0.847,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.720200002,0.342620909,-0.711499989,-0.720200002,0,0,0,0,1,2.039300919,1,1,0,97.857,96.387,99.327,1.47,98,0,39,38
"70",70,70,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1999,1999,51403,51.40299988,3.939696534,160,10,80,0.891,0.238000005,2,0,0,NA,1,0,0,0,0,0.842,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.771600008,0.337780595,-0.720200002,-0.771600008,0,0,0,0,1,2.039300919,1,1,0,97.857,96.387,99.327,1.47,98,0,40,39
"71",71,71,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2,2000,51403,51.40299988,3.939696534,161,10,81,0.887,0.238000005,2,0,0,NA,1,0,0,0,0,0.838,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.884800017,0.34339869,-0.771600008,-0.884800017,0,0,0,0,1,2.039300919,1,1,0,97.857,96.387,99.327,1.47,98,0,41,40
"72",72,72,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2001,2001,51403,51.40299988,3.939696534,162,10,82,0.887,0.238000005,2,0,0,NA,1,0,0,0,0,0.839,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.936600029,0.345454603,-0.884800017,-0.936600029,0,0,0,0,1,2.039300919,1,1,0,97.857,96.387,99.327,1.47,98,0,42,41
"73",73,73,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2002,2002,51403,51.40299988,3.939696534,163,10,83,0.893,0.238000005,2,0,0,NA,1,0,0,0,0,0.844,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.872500002,0.347275913,-0.936600029,-0.872500002,0,0,0,0,1,2.039300919,1,1,0,97.857,96.387,99.327,1.47,98,0,43,42
"74",74,74,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2003,2003,51403,51.40299988,3.939696534,164,10,84,0.893,0.238000005,2,0,0,NA,1,0,0,0,0,0.844,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.891099989,0.345152199,-0.872500002,-0.891099989,0,0,0,0,1,2.039300919,1,1,0,97.857,96.387,99.327,1.47,98,0,44,43
"75",75,75,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2004,2004,51403,51.40299988,3.939696534,165,10,85,0.899,0.238000005,2,0,0,NA,1,0,0,0,0,0.85,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.925499976,0.302301288,-0.891099989,-0.925499976,0,0,0,0,1,2.039300919,1,1,0,97.857,96.387,99.327,1.47,98,0,45,44
"76",76,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2005,2005,51403,51.40299988,3.939696534,166,10,86,0.894,0.238000005,2,0,0,NA,1,0,0,0,0,0.848,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.794700027,0.303542286,-0.925499976,-0.794700027,0,0,0,0,1,2.039300919,1,1,0,97.857,96.387,99.327,1.47,97.857,0,46,45
"77",77,77,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2006,2006,51403,51.40299988,3.939696534,167,10,87,0.919,0.238000005,2,0,0,NA,1,0,0,0,0,0.873,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.926599979,0.286160409,-0.794700027,-0.926599979,0,0,0,0,1,2.039300919,1,1,0,97.857,96.387,99.327,1.47,97.857,0,47,46
"78",78,78,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2007,2007,51403,51.40299988,3.939696534,168,10,88,0.916,0.238000005,2,0,0,NA,1,0,0,0,0,0.87,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.921599984,0.286148697,-0.926599979,-0.921599984,0,0,0,0,1,2.025071621,1,1,0,97.929,96.397,99.318,1.46,97.857,0,48,47
"79",79,79,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2008,2008,51403,51.40299988,3.939696534,169,10,89,0.908,0.238000005,2,0,0,NA,1,0,0,0,0,0.866,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.884000003,0.287619889,-0.921599984,-0.884000003,0,0,0,0,1,2.025071621,1,1,0,97.929,96.397,99.318,1.46,97.857,0,49,48
"80",80,80,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2009,2009,51403,51.40299988,3.939696534,170,10,90,0.908,0.238000005,2,0,0,NA,1,0,0,0,0,0.863,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.88380003,0.291163296,-0.884000003,-0.88380003,0,0,0,0,1,2.025071621,1,1,0,97.929,96.397,99.318,1.46,97.857,0,50,49
"81",81,81,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.201,2010,51403,51.40299988,3.939696534,173,10,91,0.923,0.238000005,2,0,0,NA,1,0,0,0,0,0.879,3.144152403,10,"CR","LatAm and Car","Latin America and the Caribbeans","Central America","CostaRica",0,5,0.795799971,0.283366799,-0.88380003,-0.795799971,0,0,0,0,1,1.921569109,1,1,0,97.333,95.901,98.633,1.366,97.267,0,51,50
"82",82,82,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.196,1960,109654,109.6539993,4.697329948,121,0,6,0.154,0.493000001,4,0,0,NA,1,0,0,0,0,0.069,3.763522863,-5,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.829699993,0.406178206,NA,0.829699993,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,1,0
"83",83,83,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1961,1961,109654,109.6539993,4.697329948,122,0,7,0.158,0.493000001,4,0,0,NA,1,0,0,0,0,0.069,3.763522863,-5,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.884000003,0.407395691,0.829699993,0.884000003,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,2,1
"84",84,84,90,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,4,1,2,4,90.1962,1962,109654,109.6539993,4.697329948,123,0,8,0.152,0.493000001,4,0,0,NA,1,0,0,0,0,0.063,3.763522863,-5,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.868399978,0.405004501,0.884000003,0.868399978,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,3,2
"85",85,85,90,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1963,1963,109654,109.6539993,4.697329948,124,0,9,0.099,0.493000001,5,1,0,NA,1,0,0,0,0,0.047,3.763522863,-5,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.654100001,0.420216888,0.868399978,0.654100001,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,4,3
"86",86,86,90,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1964,1964,109654,109.6539993,4.697329948,125,0,10,0.084,0.493000001,5,1,0,NA,1,0,0,0,0,0.051,3.763522863,-5,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.541599989,0.427212298,0.654100001,0.541599989,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,5,4
"87",87,87,90,1,1,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,90.1965,1965,109654,109.6539993,4.697329948,126,0,11,0.092,0.493000001,5,1,0,NA,1,0,0,0,0,0.05,3.763522863,-5,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.503300011,0.428224504,0.541599989,0.503300011,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,6,5
"88",88,88,90,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1966,1966,109654,109.6539993,4.697329948,127,4,0,0.128,0.493000001,6,1,1,NA,1,0,0,0,0,0.066,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.48179999,0.430423707,0.503300011,0.48179999,1,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,7,6
"89",89,89,90,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1967,1967,109654,109.6539993,4.697329948,128,4,1,0.194,0.493000001,6,1,1,NA,1,0,0,0,0,0.083,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.40169999,0.432398885,0.48179999,0.40169999,1,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,8,7
"90",90,90,90,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1968,1968,109654,109.6539993,4.697329948,129,4,2,0.183,0.493000001,6,1,1,NA,1,0,0,0,1,0.083,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.284399986,0.433227509,0.40169999,0.284399986,1,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,9,8
"91",91,91,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1969,1969,109654,109.6539993,4.697329948,130,4,3,0.183,0.493000001,6,0,0,NA,1,1,1,1,0,0.082,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.292699993,0.433537006,0.284399986,0.292699993,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,10,9
"92",92,92,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.197,1970,109654,109.6539993,4.697329948,131,3,4,0.183,0.493000001,6,0,0,NA,1,0.95,1,1,0,0.073,3.763522863,1,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.387400001,0.408386797,0.292699993,0.387400001,1,1,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,11,10
"93",93,93,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1971,1971,109654,109.6539993,4.697329948,132,3,5,0.181,0.493000001,6,0,0,NA,1,0.9,1,1,0,0.081,3.763522863,1,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.456200004,0.403150409,0.387400001,0.456200004,1,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,12,11
"94",94,94,90,1,1,1,3,1,1,1,1,1,1,1,2,4,1,3,8,1,3,8,90.1972,1972,109654,109.6539993,4.697329948,133,3,6,0.181,0.493000001,6,0,0,NA,1,0.85,1,1,0,0.081,3.763522863,1,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.557200015,0.353602499,0.456200004,0.557200015,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,13,12
"95",95,95,90,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1973,1973,109654,109.6539993,4.697329948,134,3,7,0.174,0.493000001,7,1,0,NA,1,0.8,1,1,0,0.081,3.763522863,1,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.644800007,0.363004595,0.557200015,0.644800007,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,14,13
"96",96,96,90,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1974,1974,109654,109.6539993,4.697329948,135,1,0,0.18,0.493000001,7,1,0,NA,1,0.75,1,1,0,0.078,3.763522863,-3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.649699986,0.366558105,0.644800007,0.649699986,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,15,14
"97",97,97,90,1,1,2,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,90.1975,1975,109654,109.6539993,4.697329948,136,1,1,0.178,0.493000001,7,1,1,NA,1,0.7,1,1,0,0.07,3.763522863,-3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.549300015,0.361150801,0.649699986,0.549300015,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,16,15
"98",98,98,90,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1976,1976,109654,109.6539993,4.697329948,137,1,2,0.179,0.493000001,8,1,1,NA,1,0.65,1,1,0,0.067,3.763522863,-3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.548900008,0.358769894,0.549300015,0.548900008,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,17,16
"99",99,99,90,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1977,1977,109654,109.6539993,4.697329948,138,1,3,0.177,0.493000001,8,1,1,NA,1,0.6,1,1,0,0.066,3.763522863,-3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.664600015,0.358561993,0.548900008,0.664600015,0,0,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,18,17
"100",100,100,90,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1978,1978,109654,109.6539993,4.697329948,139,0,4,0.165,0.493000001,8,1,1,NA,1,0.55,1,1,0,0.063,3.763522863,-5,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.680100024,0.361208409,0.664600015,0.680100024,1,1,0,1,0,0.725737035,NA,NA,NA,77.4,71.567,83.233,5.833,77.4,0,19,18
"101",101,101,90,1,1,3,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,90.1979,1979,109654,109.6539993,4.697329948,140,0,5,0.165,0.493000001,8,1,1,NA,1,0.5,0,1,0,0.062,3.763522863,-5,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.692399979,0.360207409,0.680100024,0.692399979,1,0,0,1,0,0.687131286,NA,NA,NA,75.4,71.047,79.753,4.353,75.4,0,20,19
"102",102,102,90,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.198,1980,109654,109.6539993,4.697329948,141,0,6,0.17,0.493000001,9,1,1,NA,1,0.45,0,1,0,0.062,3.763522863,-5,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.698199987,0.371927291,0.692399979,0.698199987,1,0,0,1,0,0.687131286,NA,NA,NA,75.4,71.047,79.753,4.353,75.4,0,21,20
"103",103,103,90,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1981,1981,109654,109.6539993,4.697329948,142,0,7,0.172,0.493000001,9,1,1,NA,1,0.4,0,1,0,0.068,3.763522863,-5,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.583899975,0.353703499,0.698199987,0.583899975,1,0,0,1,0,0.687131286,NA,NA,NA,75.4,71.047,79.753,4.353,75.4,0,22,21
"104",104,104,90,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1982,1982,109654,109.6539993,4.697329948,143,0,8,0.117,0.493000001,9,1,1,NA,1,0.35,0,1,0,0.042,3.763522863,-7,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.542299986,0.360827714,0.583899975,0.542299986,1,0,0,1,0,0.732276201,NA,NA,NA,76.8,73.488,80.512,3.512,77,0,23,22
"105",105,105,90,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1983,1983,109654,109.6539993,4.697329948,144,0,9,0.099,0.493000001,9,1,1,NA,1,0.3,0,1,0,0.046,3.763522863,-7,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.486699998,0.36316821,0.542299986,0.486699998,1,0,0,1,0,0.732276201,NA,NA,NA,76.8,73.488,80.512,3.512,77,0,24,23
"106",106,106,90,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1984,1984,109654,109.6539993,4.697329948,145,0,0,0.113,0.493000001,9,1,1,NA,1,0.25,0,1,0,0.056,3.763522863,-6,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.641600013,0.336473495,0.486699998,0.641600013,1,0,0,1,0,0.799500942,NA,NA,NA,78.8,73.829,84.171,5.171,79,0,25,24
"107",107,107,90,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1985,1985,109654,109.6539993,4.697329948,146,-88,0,0.143,0.493000001,9,1,1,NA,1,0.2,0,1,1,0.052,3.763522863,-1,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",1,2,-0.474999994,0.3407318,0.641600013,0.474999994,0,0,0,1,0,0.95416528,NA,NA,NA,83,78.127,87.873,4.873,83,0,26,25
"108",108,108,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1986,1986,109654,109.6539993,4.697329948,147,4,0,0.366,0.493000001,9,0,0,NA,1,1,1,1,0,0.176,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.606299996,0.341658503,0.474999994,0.606299996,0,0,0,1,0,0.97009325,NA,NA,NA,83.4,78.108,88.692,5.292,83.4,0,27,26
"109",109,109,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1987,1987,109654,109.6539993,4.697329948,148,4,1,0.384,0.493000001,9,0,0,NA,1,0.95,1,1,0,0.192,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.497099996,0.341565788,0.606299996,0.497099996,0,0,0,1,0,0.97009325,NA,NA,NA,83.4,78.108,88.692,5.292,83.4,0,28,27
"110",110,110,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1988,1988,109654,109.6539993,4.697329948,149,4,2,0.384,0.493000001,9,0,0,NA,1,0.9,1,1,0,0.192,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.432200015,0.335312307,0.497099996,0.432200015,0,0,0,1,0,0.97009325,NA,NA,NA,83.4,78.108,88.692,5.292,83.4,0,29,28
"111",111,111,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1989,1989,109654,109.6539993,4.697329948,150,4,3,0.384,0.493000001,9,0,0,NA,1,0.85,1,1,0,0.192,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.510100007,0.328357697,0.432200015,0.510100007,0,0,0,1,0,0.97009325,NA,NA,NA,83.4,78.108,88.692,5.292,83.4,0,30,29
"112",112,112,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.199,1990,109654,109.6539993,4.697329948,151,4,4,0.379,0.493000001,9,0,0,NA,1,0.8,1,1,0,0.209,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.530600011,0.329810202,0.510100007,0.530600011,0,0,0,0,1,0.97009325,NA,NA,NA,83.4,78.108,88.692,5.292,83.4,0,31,30
"113",113,113,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1991,1991,109654,109.6539993,4.697329948,152,4,5,0.41,0.493000001,9,0,0,NA,1,0.75,1,1,0,0.221,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.390300006,0.343950212,0.530600011,0.390300006,0,0,0,0,1,0.97009325,NA,NA,NA,83.4,78.108,88.692,5.292,83.4,0,32,31
"114",114,114,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1992,1992,109654,109.6539993,4.697329948,153,4,6,0.411,0.493000001,9,0,0,NA,1,0.7,1,1,0,0.221,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.370599985,0.347482592,0.390300006,0.370599985,0,0,0,0,1,0.97009325,NA,NA,NA,83.4,78.108,88.692,5.292,83.4,0,33,32
"115",115,115,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1993,1993,109654,109.6539993,4.697329948,154,4,7,0.429,0.493000001,9,0,0,NA,1,0.65,1,1,0,0.23,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.271699995,0.344316393,0.370599985,0.271699995,0,0,0,0,1,0.97009325,NA,NA,NA,83.4,78.108,88.692,5.292,83.4,0,34,33
"116",116,116,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1994,1994,109654,109.6539993,4.697329948,155,4,8,0.445,0.493000001,9,0,0,NA,1,0.6,1,1,0,0.229,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.199200004,0.337563187,0.271699995,0.199200004,0,0,0,0,1,0.97009325,NA,NA,NA,83.4,78.108,88.692,5.292,83.4,0,35,34
"117",117,117,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1995,1995,109654,109.6539993,4.697329948,156,4,9,0.431,0.493000001,9,0,0,NA,1,0.55,1,1,0,0.227,3.763522863,3,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.138600007,0.343172401,0.199200004,0.138600007,0,0,0,0,1,0.97009325,20,10,10,83.4,78.108,88.692,5.292,83.4,0,36,35
"118",118,118,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1996,1996,109654,109.6539993,4.697329948,157,8,0,0.453,0.493000001,9,0,0,NA,1,0.5,0,1,0,0.244,3.763522863,8,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.04177,0.349093914,0.138600007,0.04177,0,0,0,0,1,0.97009325,18,10,8,83.4,78.108,88.692,5.292,83.4,0,37,36
"119",119,119,90,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1997,1997,109654,109.6539993,4.697329948,158,8,1,0.501,0.493000001,9,0,0,NA,1,0.45,0,1,0,0.287,3.763522863,8,"GT","LatAm and Car","Latin America and the Caribbeans","Central America","Guatemala",0,2,-0.008281,0.338081509,0.04177,0.008281,0,0,0,0,1,0.97009325,16,10,6,83.4,78.108,88.692,5.292,83.4,0,38,37
